encounter_id,boss_name,zone_name,difficulty,difficulty_label,raid_night_date,report_code,report_title,start_time_utc,end_time_utc,pulls_on_night,kills_on_night,wipes_on_night,best_wipe_pct_on_night,avg_wipe_pct_on_night,best_boss_hp_remaining,is_kill_on_night,kill_duration_seconds,longest_pull_seconds
3010,Cauldron of Carnage,Liberation of Undermine,3,Normal,2025-03-23,HLW3wzxJQDXfnmp9,"EVESTIRWIN, DEMON HUNTER EXTRAORDINAIRE",2025-03-23T18:49:08.963Z,2025-03-23T21:27:18.267Z,1,1,0,null,null,0.0,true,201,201
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-03-23,HLW3wzxJQDXfnmp9,"EVESTIRWIN, DEMON HUNTER EXTRAORDINAIRE",2025-03-23T18:49:08.963Z,2025-03-23T21:27:18.267Z,1,1,0,null,null,0.0,true,312,312
3011,Rik Reverb,Liberation of Undermine,3,Normal,2025-03-23,HLW3wzxJQDXfnmp9,"EVESTIRWIN, DEMON HUNTER EXTRAORDINAIRE",2025-03-23T18:49:08.963Z,2025-03-23T21:27:18.267Z,1,1,0,null,null,0.0,true,245,245
3016,Chrome King Gallywix,Liberation of Undermine,3,Normal,2025-03-23,HLW3wzxJQDXfnmp9,"EVESTIRWIN, DEMON HUNTER EXTRAORDINAIRE",2025-03-23T18:49:08.963Z,2025-03-23T21:27:18.267Z,1,1,0,null,null,0.0,true,347,347
3009,Vexie and the Geargrinders,Liberation of Undermine,5,Mythic,2025-03-24,J1QWahcLq2XGz76y,Back to Mythic LET'S GOOOOO - 0324,2025-03-24T18:52:29.922Z,2025-03-24T21:57:48.665Z,5,1,4,25.94,52.03,0.0,true,397,397
3010,Cauldron of Carnage,Liberation of Undermine,5,Mythic,2025-03-24,J1QWahcLq2XGz76y,Back to Mythic LET'S GOOOOO - 0324,2025-03-24T18:52:29.922Z,2025-03-24T21:57:48.665Z,17,1,16,2.41,44.26,0.0,true,429,484
3016,Chrome King Gallywix,Liberation of Undermine,4,Heroic,2025-03-25,ZVXHmTh61jpBG4wx,Overtime Squad - Heroic Gally - 0325,2025-03-25T18:51:51.399Z,2025-03-25T20:48:57.302Z,21,0,21,40.82,68.34,40.82,false,null,346
3012,Stix Bunkjunker,Liberation of Undermine,4,Heroic,2025-03-26,cb6aVy4NDKAnLr3J,Last Full Heroic? Maybe? Idk - 0326,2025-03-26T18:48:53.822Z,2025-03-26T21:58:58.393Z,1,1,0,null,null,0.0,true,283,283
3013,Sprocketmonger Lockenstock,Liberation of Undermine,4,Heroic,2025-03-26,cb6aVy4NDKAnLr3J,Last Full Heroic? Maybe? Idk - 0326,2025-03-26T18:48:53.822Z,2025-03-26T21:58:58.393Z,1,1,0,null,null,0.0,true,241,241
3010,Cauldron of Carnage,Liberation of Undermine,4,Heroic,2025-03-26,cb6aVy4NDKAnLr3J,Last Full Heroic? Maybe? Idk - 0326,2025-03-26T18:48:53.822Z,2025-03-26T21:58:58.393Z,1,1,0,null,null,0.0,true,185,185
3016,Chrome King Gallywix,Liberation of Undermine,4,Heroic,2025-03-26,cb6aVy4NDKAnLr3J,Last Full Heroic? Maybe? Idk - 0326,2025-03-26T18:48:53.822Z,2025-03-26T21:58:58.393Z,8,1,7,4.53,44.18,0.0,true,466,524
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-03-26,cb6aVy4NDKAnLr3J,Last Full Heroic? Maybe? Idk - 0326,2025-03-26T18:48:53.822Z,2025-03-26T21:58:58.393Z,1,1,0,null,null,0.0,true,162,162
3015,"Mug'Zee, Heads of Security",Liberation of Undermine,4,Heroic,2025-03-26,cb6aVy4NDKAnLr3J,Last Full Heroic? Maybe? Idk - 0326,2025-03-26T18:48:53.822Z,2025-03-26T21:58:58.393Z,3,1,2,8.2,42.53,0.0,true,317,317
3009,Vexie and the Geargrinders,Liberation of Undermine,5,Mythic,2025-03-26,cb6aVy4NDKAnLr3J,Last Full Heroic? Maybe? Idk - 0326,2025-03-26T18:48:53.822Z,2025-03-26T21:58:58.393Z,3,1,2,21.95,24.85,0.0,true,371,371
3011,Rik Reverb,Liberation of Undermine,4,Heroic,2025-03-26,cb6aVy4NDKAnLr3J,Last Full Heroic? Maybe? Idk - 0326,2025-03-26T18:48:53.822Z,2025-03-26T21:58:58.393Z,1,1,0,null,null,0.0,true,185,185
3014,One-Armed Bandit,Liberation of Undermine,4,Heroic,2025-03-26,cb6aVy4NDKAnLr3J,Last Full Heroic? Maybe? Idk - 0326,2025-03-26T18:48:53.822Z,2025-03-26T21:58:58.393Z,1,1,0,null,null,0.0,true,261,261
3010,Cauldron of Carnage,Liberation of Undermine,5,Mythic,2025-03-31,NydaKxcRtAhBj9D4,Myffic Rikky 03-31,2025-03-31T17:50:14.712Z,2025-03-31T21:03:30.735Z,8,1,7,15.26,52.57,0.0,true,404,404
3011,Rik Reverb,Liberation of Undermine,5,Mythic,2025-03-31,NydaKxcRtAhBj9D4,Myffic Rikky 03-31,2025-03-31T17:50:14.712Z,2025-03-31T21:03:30.735Z,23,0,23,11.74,49.65,11.74,false,null,353
3011,Rik Reverb,Liberation of Undermine,5,Mythic,2025-04-02,GmxPY2Jqpaf3tNwD,Heroic -> Mythic 04-02,2025-04-02T17:44:21.412Z,2025-04-02T21:03:12.172Z,9,0,9,20.79,42.7,20.79,false,null,336
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-04-02,GmxPY2Jqpaf3tNwD,Heroic -> Mythic 04-02,2025-04-02T17:44:21.412Z,2025-04-02T21:03:12.172Z,1,1,0,null,null,0.0,true,180,180
3013,Sprocketmonger Lockenstock,Liberation of Undermine,4,Heroic,2025-04-02,GmxPY2Jqpaf3tNwD,Heroic -> Mythic 04-02,2025-04-02T17:44:21.412Z,2025-04-02T21:03:12.172Z,1,1,0,null,null,0.0,true,221,221
3015,"Mug'Zee, Heads of Security",Liberation of Undermine,4,Heroic,2025-04-02,GmxPY2Jqpaf3tNwD,Heroic -> Mythic 04-02,2025-04-02T17:44:21.412Z,2025-04-02T21:03:12.172Z,1,1,0,null,null,0.0,true,300,300
3010,Cauldron of Carnage,Liberation of Undermine,5,Mythic,2025-04-02,GmxPY2Jqpaf3tNwD,Heroic -> Mythic 04-02,2025-04-02T17:44:21.412Z,2025-04-02T21:03:12.172Z,4,1,3,11.15,56.66,0.0,true,374,384
3016,Chrome King Gallywix,Liberation of Undermine,4,Heroic,2025-04-02,GmxPY2Jqpaf3tNwD,Heroic -> Mythic 04-02,2025-04-02T17:44:21.412Z,2025-04-02T21:03:12.172Z,3,1,2,48.96,63.8,0.0,true,429,429
3011,Rik Reverb,Liberation of Undermine,4,Heroic,2025-04-02,GmxPY2Jqpaf3tNwD,Heroic -> Mythic 04-02,2025-04-02T17:44:21.412Z,2025-04-02T21:03:12.172Z,1,1,0,null,null,0.0,true,181,181
3009,Vexie and the Geargrinders,Liberation of Undermine,5,Mythic,2025-04-02,GmxPY2Jqpaf3tNwD,Heroic -> Mythic 04-02,2025-04-02T17:44:21.412Z,2025-04-02T21:03:12.172Z,2,1,1,21.43,21.43,0.0,true,340,340
3012,Stix Bunkjunker,Liberation of Undermine,5,Mythic,2025-04-07,BqNcn4Tbk3M8X92f,2025-04-07 RIKA RIKA REEVERB,2025-04-07T18:26:05.681Z,2025-04-07T21:00:04.076Z,22,0,22,52.27,66.35,52.27,false,null,195
3011,Rik Reverb,Liberation of Undermine,5,Mythic,2025-04-07,BqNcn4Tbk3M8X92f,2025-04-07 RIKA RIKA REEVERB,2025-04-07T18:26:05.681Z,2025-04-07T21:00:04.076Z,1,1,0,null,null,0.0,true,393,393
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-04-09,NzfPQx7vqTkLmtFM,2025-04-09 reclear,2025-04-09T17:53:12.402Z,2025-04-09T20:59:32.259Z,1,1,0,null,null,0.0,true,158,158
3009,Vexie and the Geargrinders,Liberation of Undermine,5,Mythic,2025-04-09,NzfPQx7vqTkLmtFM,2025-04-09 reclear,2025-04-09T17:53:12.402Z,2025-04-09T20:59:32.259Z,1,1,0,null,null,0.0,true,318,318
3015,"Mug'Zee, Heads of Security",Liberation of Undermine,4,Heroic,2025-04-09,NzfPQx7vqTkLmtFM,2025-04-09 reclear,2025-04-09T17:53:12.402Z,2025-04-09T20:59:32.259Z,1,1,0,null,null,0.0,true,285,285
3016,Chrome King Gallywix,Liberation of Undermine,4,Heroic,2025-04-09,NzfPQx7vqTkLmtFM,2025-04-09 reclear,2025-04-09T17:53:12.402Z,2025-04-09T20:59:32.259Z,1,1,0,null,null,0.0,true,408,408
3010,Cauldron of Carnage,Liberation of Undermine,5,Mythic,2025-04-09,NzfPQx7vqTkLmtFM,2025-04-09 reclear,2025-04-09T17:53:12.402Z,2025-04-09T20:59:32.259Z,1,1,0,null,null,0.0,true,372,372
3014,One-Armed Bandit,Liberation of Undermine,4,Heroic,2025-04-09,NzfPQx7vqTkLmtFM,2025-04-09 reclear,2025-04-09T17:53:12.402Z,2025-04-09T20:59:32.259Z,2,1,1,30.44,30.44,0.0,true,264,264
3011,Rik Reverb,Liberation of Undermine,5,Mythic,2025-04-09,NzfPQx7vqTkLmtFM,2025-04-09 reclear,2025-04-09T17:53:12.402Z,2025-04-09T20:59:32.259Z,9,1,8,4.14,45.23,0.0,true,374,393
3012,Stix Bunkjunker,Liberation of Undermine,5,Mythic,2025-04-09,NzfPQx7vqTkLmtFM,2025-04-09 reclear,2025-04-09T17:53:12.402Z,2025-04-09T20:59:32.259Z,6,0,6,49.46,58.61,49.46,false,null,198
3015,"Mug'Zee, Heads of Security",Liberation of Undermine,4,Heroic,2025-04-09,c8PFLg3WkCAvBazr,Heroic to Mythic wooo 04-09,2025-04-09T17:47:06.951Z,2025-04-09T19:25:35.966Z,1,1,0,null,null,0.0,true,285,285
3016,Chrome King Gallywix,Liberation of Undermine,4,Heroic,2025-04-09,c8PFLg3WkCAvBazr,Heroic to Mythic wooo 04-09,2025-04-09T17:47:06.951Z,2025-04-09T19:25:35.966Z,1,1,0,null,null,0.0,true,408,408
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-04-09,c8PFLg3WkCAvBazr,Heroic to Mythic wooo 04-09,2025-04-09T17:47:06.951Z,2025-04-09T19:25:35.966Z,1,1,0,null,null,0.0,true,158,158
3010,Cauldron of Carnage,Liberation of Undermine,5,Mythic,2025-04-09,c8PFLg3WkCAvBazr,Heroic to Mythic wooo 04-09,2025-04-09T17:47:06.951Z,2025-04-09T19:25:35.966Z,1,1,0,null,null,0.0,true,372,372
3014,One-Armed Bandit,Liberation of Undermine,4,Heroic,2025-04-09,c8PFLg3WkCAvBazr,Heroic to Mythic wooo 04-09,2025-04-09T17:47:06.951Z,2025-04-09T19:25:35.966Z,2,1,1,30.44,30.44,0.0,true,264,264
3012,Stix Bunkjunker,Liberation of Undermine,5,Mythic,2025-04-14,d2LVTkthCvnfKPy7,Stix -> Locken (???) - 04-14,2025-04-14T17:45:54.594Z,2025-04-14T21:01:53.142Z,31,0,31,1.97,52.5,1.97,false,null,396
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-04-16,RgDAhLyJfbWG1KqC,Reclear into Mythicccc - 04-16,2025-04-16T17:41:15.166Z,2025-04-16T21:00:14.254Z,1,1,0,null,null,0.0,true,153,153
3010,Cauldron of Carnage,Liberation of Undermine,5,Mythic,2025-04-16,RgDAhLyJfbWG1KqC,Reclear into Mythicccc - 04-16,2025-04-16T17:41:15.166Z,2025-04-16T21:00:14.254Z,1,1,0,null,null,0.0,true,338,338
3015,"Mug'Zee, Heads of Security",Liberation of Undermine,4,Heroic,2025-04-16,RgDAhLyJfbWG1KqC,Reclear into Mythicccc - 04-16,2025-04-16T17:41:15.166Z,2025-04-16T21:00:14.254Z,1,1,0,null,null,0.0,true,267,267
3016,Chrome King Gallywix,Liberation of Undermine,4,Heroic,2025-04-16,RgDAhLyJfbWG1KqC,Reclear into Mythicccc - 04-16,2025-04-16T17:41:15.166Z,2025-04-16T21:00:14.254Z,4,1,3,31.46,52.91,0.0,true,367,367
3012,Stix Bunkjunker,Liberation of Undermine,5,Mythic,2025-04-16,RgDAhLyJfbWG1KqC,Reclear into Mythicccc - 04-16,2025-04-16T17:41:15.166Z,2025-04-16T21:00:14.254Z,9,0,9,15.72,42.51,15.72,false,null,355
3009,Vexie and the Geargrinders,Liberation of Undermine,5,Mythic,2025-04-16,RgDAhLyJfbWG1KqC,Reclear into Mythicccc - 04-16,2025-04-16T17:41:15.166Z,2025-04-16T21:00:14.254Z,1,1,0,null,null,0.0,true,321,321
3014,One-Armed Bandit,Liberation of Undermine,4,Heroic,2025-04-16,RgDAhLyJfbWG1KqC,Reclear into Mythicccc - 04-16,2025-04-16T17:41:15.166Z,2025-04-16T21:00:14.254Z,1,1,0,null,null,0.0,true,233,233
3015,"Mug'Zee, Heads of Security",Liberation of Undermine,4,Heroic,2025-04-16,vyAkKQ9zLWFtGbcN,2025-04-16,2025-04-16T17:45:55.123Z,2025-04-16T21:03:02.233Z,1,1,0,null,null,0.0,true,267,267
3016,Chrome King Gallywix,Liberation of Undermine,4,Heroic,2025-04-16,vyAkKQ9zLWFtGbcN,2025-04-16,2025-04-16T17:45:55.123Z,2025-04-16T21:03:02.233Z,4,1,3,31.46,52.91,0.0,true,367,367
3010,Cauldron of Carnage,Liberation of Undermine,5,Mythic,2025-04-16,vyAkKQ9zLWFtGbcN,2025-04-16,2025-04-16T17:45:55.123Z,2025-04-16T21:03:02.233Z,1,1,0,null,null,0.0,true,338,338
3009,Vexie and the Geargrinders,Liberation of Undermine,5,Mythic,2025-04-16,vyAkKQ9zLWFtGbcN,2025-04-16,2025-04-16T17:45:55.123Z,2025-04-16T21:03:02.233Z,1,1,0,null,null,0.0,true,321,321
3011,Rik Reverb,Liberation of Undermine,5,Mythic,2025-04-16,vyAkKQ9zLWFtGbcN,2025-04-16,2025-04-16T17:45:55.123Z,2025-04-16T21:03:02.233Z,4,1,3,17.91,42.11,0.0,true,360,360
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-04-16,vyAkKQ9zLWFtGbcN,2025-04-16,2025-04-16T17:45:55.123Z,2025-04-16T21:03:02.233Z,1,1,0,null,null,0.0,true,153,153
3014,One-Armed Bandit,Liberation of Undermine,4,Heroic,2025-04-16,vyAkKQ9zLWFtGbcN,2025-04-16,2025-04-16T17:45:55.123Z,2025-04-16T21:03:02.233Z,1,1,0,null,null,0.0,true,233,233
3012,Stix Bunkjunker,Liberation of Undermine,5,Mythic,2025-04-16,vyAkKQ9zLWFtGbcN,2025-04-16,2025-04-16T17:45:55.123Z,2025-04-16T21:03:02.233Z,9,0,9,15.72,42.51,15.72,false,null,355
3012,Stix Bunkjunker,Liberation of Undermine,5,Mythic,2025-04-21,xL9yRtDvjZK7QTYJ,Stix for real..... 04-21,2025-04-21T17:48:03.192Z,2025-04-21T21:00:21.025Z,5,1,4,5.3,45.94,0.0,true,368,390
3013,Sprocketmonger Lockenstock,Liberation of Undermine,5,Mythic,2025-04-21,xL9yRtDvjZK7QTYJ,Stix for real..... 04-21,2025-04-21T17:48:03.192Z,2025-04-21T21:00:21.025Z,34,0,34,56.35,75.3,56.35,false,null,179
3009,Vexie and the Geargrinders,Liberation of Undermine,5,Mythic,2025-04-23,3aTr1CZGbjHwqxmX,Reclear 04-23,2025-04-23T17:42:16.999Z,2025-04-23T20:44:44.444Z,1,1,0,null,null,0.0,true,356,356
3015,"Mug'Zee, Heads of Security",Liberation of Undermine,4,Heroic,2025-04-23,3aTr1CZGbjHwqxmX,Reclear 04-23,2025-04-23T17:42:16.999Z,2025-04-23T20:44:44.444Z,1,1,0,null,null,0.0,true,241,241
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-04-23,3aTr1CZGbjHwqxmX,Reclear 04-23,2025-04-23T17:42:16.999Z,2025-04-23T20:44:44.444Z,1,1,0,null,null,0.0,true,137,137
3012,Stix Bunkjunker,Liberation of Undermine,5,Mythic,2025-04-23,3aTr1CZGbjHwqxmX,Reclear 04-23,2025-04-23T17:42:16.999Z,2025-04-23T20:44:44.444Z,4,1,3,25.04,38.39,0.0,true,372,372
3011,Rik Reverb,Liberation of Undermine,5,Mythic,2025-04-23,3aTr1CZGbjHwqxmX,Reclear 04-23,2025-04-23T17:42:16.999Z,2025-04-23T20:44:44.444Z,6,1,5,15.52,31.07,0.0,true,330,330
3016,Chrome King Gallywix,Liberation of Undermine,4,Heroic,2025-04-23,3aTr1CZGbjHwqxmX,Reclear 04-23,2025-04-23T17:42:16.999Z,2025-04-23T20:44:44.444Z,2,1,1,2.24,2.24,0.0,true,345,350
3010,Cauldron of Carnage,Liberation of Undermine,5,Mythic,2025-04-23,3aTr1CZGbjHwqxmX,Reclear 04-23,2025-04-23T17:42:16.999Z,2025-04-23T20:44:44.444Z,2,1,1,77.06,77.06,0.0,true,392,392
3014,One-Armed Bandit,Liberation of Undermine,4,Heroic,2025-04-23,3aTr1CZGbjHwqxmX,Reclear 04-23,2025-04-23T17:42:16.999Z,2025-04-23T20:44:44.444Z,1,1,0,null,null,0.0,true,228,228
3013,Sprocketmonger Lockenstock,Liberation of Undermine,5,Mythic,2025-04-28,MtdQYP9rX7GhVwga,First Night of Lockenstock!!! 04-28,2025-04-28T17:45:30.536Z,2025-04-28T20:57:39.146Z,45,0,45,42.2,70.53,42.2,false,null,227
3016,Chrome King Gallywix,Liberation of Undermine,4,Heroic,2025-04-30,9WCTwGtmkvpLVJzx,Reclear 04-30,2025-04-30T17:53:29.110Z,2025-04-30T21:00:24.497Z,1,1,0,null,null,0.0,true,381,381
3010,Cauldron of Carnage,Liberation of Undermine,5,Mythic,2025-04-30,9WCTwGtmkvpLVJzx,Reclear 04-30,2025-04-30T17:53:29.110Z,2025-04-30T21:00:24.497Z,2,1,1,32.14,32.14,0.0,true,370,370
3009,Vexie and the Geargrinders,Liberation of Undermine,5,Mythic,2025-04-30,9WCTwGtmkvpLVJzx,Reclear 04-30,2025-04-30T17:53:29.110Z,2025-04-30T21:00:24.497Z,3,1,2,5.9,7.14,0.0,true,307,329
3012,Stix Bunkjunker,Liberation of Undermine,5,Mythic,2025-04-30,9WCTwGtmkvpLVJzx,Reclear 04-30,2025-04-30T17:53:29.110Z,2025-04-30T21:00:24.497Z,11,0,11,11.16,41.67,11.16,false,null,374
3011,Rik Reverb,Liberation of Undermine,5,Mythic,2025-04-30,9WCTwGtmkvpLVJzx,Reclear 04-30,2025-04-30T17:53:29.110Z,2025-04-30T21:00:24.497Z,2,1,1,53.68,53.68,0.0,true,360,360
3015,"Mug'Zee, Heads of Security",Liberation of Undermine,4,Heroic,2025-04-30,9WCTwGtmkvpLVJzx,Reclear 04-30,2025-04-30T17:53:29.110Z,2025-04-30T21:00:24.497Z,1,1,0,null,null,0.0,true,224,224
3014,One-Armed Bandit,Liberation of Undermine,4,Heroic,2025-04-30,9WCTwGtmkvpLVJzx,Reclear 04-30,2025-04-30T17:53:29.110Z,2025-04-30T21:00:24.497Z,1,1,0,null,null,0.0,true,239,239
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-04-30,9WCTwGtmkvpLVJzx,Reclear 04-30,2025-04-30T17:53:29.110Z,2025-04-30T21:00:24.497Z,1,1,0,null,null,0.0,true,158,158
3013,Sprocketmonger Lockenstock,Liberation of Undermine,3,Normal,2025-05-04,tJ6ywfmxBHDbKgCc,Achievement run - Big logs = FAIL!!!,2025-05-04T17:45:05.649Z,2025-05-04T19:27:44.546Z,1,1,0,null,null,0.0,true,188,188
3014,One-Armed Bandit,Liberation of Undermine,3,Normal,2025-05-04,tJ6ywfmxBHDbKgCc,Achievement run - Big logs = FAIL!!!,2025-05-04T17:45:05.649Z,2025-05-04T19:27:44.546Z,2,1,1,3.52,3.52,0.0,true,311,393
3016,Chrome King Gallywix,Liberation of Undermine,3,Normal,2025-05-04,tJ6ywfmxBHDbKgCc,Achievement run - Big logs = FAIL!!!,2025-05-04T17:45:05.649Z,2025-05-04T19:27:44.546Z,1,1,0,null,null,0.0,true,284,284
3012,Stix Bunkjunker,Liberation of Undermine,3,Normal,2025-05-04,tJ6ywfmxBHDbKgCc,Achievement run - Big logs = FAIL!!!,2025-05-04T17:45:05.649Z,2025-05-04T19:27:44.546Z,1,1,0,null,null,0.0,true,217,217
3009,Vexie and the Geargrinders,Liberation of Undermine,3,Normal,2025-05-04,tJ6ywfmxBHDbKgCc,Achievement run - Big logs = FAIL!!!,2025-05-04T17:45:05.649Z,2025-05-04T19:27:44.546Z,1,1,0,null,null,0.0,true,152,152
3015,"Mug'Zee, Heads of Security",Liberation of Undermine,3,Normal,2025-05-04,tJ6ywfmxBHDbKgCc,Achievement run - Big logs = FAIL!!!,2025-05-04T17:45:05.649Z,2025-05-04T19:27:44.546Z,1,1,0,null,null,0.0,true,232,232
3011,Rik Reverb,Liberation of Undermine,3,Normal,2025-05-04,tJ6ywfmxBHDbKgCc,Achievement run - Big logs = FAIL!!!,2025-05-04T17:45:05.649Z,2025-05-04T19:27:44.546Z,1,1,0,null,null,0.0,true,187,187
3010,Cauldron of Carnage,Liberation of Undermine,3,Normal,2025-05-04,tJ6ywfmxBHDbKgCc,Achievement run - Big logs = FAIL!!!,2025-05-04T17:45:05.649Z,2025-05-04T19:27:44.546Z,1,1,0,null,null,0.0,true,143,143
3013,Sprocketmonger Lockenstock,Liberation of Undermine,5,Mythic,2025-05-05,DAQn38bGZFdRT67j,Locken Progen 05-05,2025-05-05T17:45:53.362Z,2025-05-05T21:00:39.730Z,41,0,41,31.69,61.64,31.69,false,null,244
3009,Vexie and the Geargrinders,Liberation of Undermine,5,Mythic,2025-05-07,hzQfK6NLbRvWAjrg,Reclear 07-05,2025-05-07T17:48:46.842Z,2025-05-07T20:51:51.772Z,1,1,0,null,null,0.0,true,308,308
3014,One-Armed Bandit,Liberation of Undermine,4,Heroic,2025-05-07,hzQfK6NLbRvWAjrg,Reclear 07-05,2025-05-07T17:48:46.842Z,2025-05-07T20:51:51.772Z,1,1,0,null,null,0.0,true,216,216
3010,Cauldron of Carnage,Liberation of Undermine,5,Mythic,2025-05-07,hzQfK6NLbRvWAjrg,Reclear 07-05,2025-05-07T17:48:46.842Z,2025-05-07T20:51:51.772Z,1,1,0,null,null,0.0,true,317,317
3016,Chrome King Gallywix,Liberation of Undermine,4,Heroic,2025-05-07,hzQfK6NLbRvWAjrg,Reclear 07-05,2025-05-07T17:48:46.842Z,2025-05-07T20:51:51.772Z,1,1,0,null,null,0.0,true,341,341
3012,Stix Bunkjunker,Liberation of Undermine,5,Mythic,2025-05-07,hzQfK6NLbRvWAjrg,Reclear 07-05,2025-05-07T17:48:46.842Z,2025-05-07T20:51:51.772Z,13,1,12,14.78,43.26,0.0,true,356,356
3011,Rik Reverb,Liberation of Undermine,5,Mythic,2025-05-07,hzQfK6NLbRvWAjrg,Reclear 07-05,2025-05-07T17:48:46.842Z,2025-05-07T20:51:51.772Z,3,1,2,14.32,26.08,0.0,true,320,320
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-05-07,hzQfK6NLbRvWAjrg,Reclear 07-05,2025-05-07T17:48:46.842Z,2025-05-07T20:51:51.772Z,1,1,0,null,null,0.0,true,133,133
3015,"Mug'Zee, Heads of Security",Liberation of Undermine,4,Heroic,2025-05-07,hzQfK6NLbRvWAjrg,Reclear 07-05,2025-05-07T17:48:46.842Z,2025-05-07T20:51:51.772Z,1,1,0,null,null,0.0,true,217,217
3013,Sprocketmonger Lockenstock,Liberation of Undermine,5,Mythic,2025-05-12,pbzGmXQ8cKA3VRYL,Locken Stocken Progen - 05-12,2025-05-12T17:31:58.920Z,2025-05-12T18:44:52.848Z,5,0,5,36.43,55.89,36.43,false,null,280
3012,Stix Bunkjunker,Liberation of Undermine,4,Heroic,2025-05-18,pMZYA9mPNJhX8vFy,Social Raid 05-18,2025-05-18T17:48:54.647Z,2025-05-18T20:02:37.340Z,1,1,0,null,null,0.0,true,274,274
3016,Chrome King Gallywix,Liberation of Undermine,4,Heroic,2025-05-18,pMZYA9mPNJhX8vFy,Social Raid 05-18,2025-05-18T17:48:54.647Z,2025-05-18T20:02:37.340Z,8,1,7,34.35,65.06,0.0,true,423,423
3011,Rik Reverb,Liberation of Undermine,4,Heroic,2025-05-18,pMZYA9mPNJhX8vFy,Social Raid 05-18,2025-05-18T17:48:54.647Z,2025-05-18T20:02:37.340Z,1,1,0,null,null,0.0,true,190,190
3015,"Mug'Zee, Heads of Security",Liberation of Undermine,4,Heroic,2025-05-18,pMZYA9mPNJhX8vFy,Social Raid 05-18,2025-05-18T17:48:54.647Z,2025-05-18T20:02:37.340Z,1,1,0,null,null,0.0,true,315,315
3014,One-Armed Bandit,Liberation of Undermine,4,Heroic,2025-05-18,pMZYA9mPNJhX8vFy,Social Raid 05-18,2025-05-18T17:48:54.647Z,2025-05-18T20:02:37.340Z,1,1,0,null,null,0.0,true,314,314
3013,Sprocketmonger Lockenstock,Liberation of Undermine,4,Heroic,2025-05-18,pMZYA9mPNJhX8vFy,Social Raid 05-18,2025-05-18T17:48:54.647Z,2025-05-18T20:02:37.340Z,1,1,0,null,null,0.0,true,274,274
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-05-18,pMZYA9mPNJhX8vFy,Social Raid 05-18,2025-05-18T17:48:54.647Z,2025-05-18T20:02:37.340Z,1,1,0,null,null,0.0,true,179,179
3010,Cauldron of Carnage,Liberation of Undermine,4,Heroic,2025-05-18,pMZYA9mPNJhX8vFy,Social Raid 05-18,2025-05-18T17:48:54.647Z,2025-05-18T20:02:37.340Z,1,1,0,null,null,0.0,true,175,175
3013,Sprocketmonger Lockenstock,Liberation of Undermine,5,Mythic,2025-05-19,xGkZ8HpnyKWrRLg7,Sprogen Progen for first time in a while - 05-19,2025-05-19T17:42:34.277Z,2025-05-19T21:00:01.128Z,26,0,26,17.59,48.19,17.59,false,null,279
3013,Sprocketmonger Lockenstock,Liberation of Undermine,5,Mythic,2025-05-21,hvzV9HgKJYGBNdCq,Reclear -> Sprocket 05-21,2025-05-21T17:49:07.826Z,2025-05-21T19:56:49.243Z,11,1,10,0.52,45.77,0.0,true,311,362
3014,One-Armed Bandit,Liberation of Undermine,4,Heroic,2025-05-21,hvzV9HgKJYGBNdCq,Reclear -> Sprocket 05-21,2025-05-21T17:49:07.826Z,2025-05-21T19:56:49.243Z,1,1,0,null,null,0.0,true,191,191
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-05-21,hvzV9HgKJYGBNdCq,Reclear -> Sprocket 05-21,2025-05-21T17:49:07.826Z,2025-05-21T19:56:49.243Z,2,1,1,99.99,99.99,0.0,true,130,130
3015,"Mug'Zee, Heads of Security",Liberation of Undermine,4,Heroic,2025-05-21,hvzV9HgKJYGBNdCq,Reclear -> Sprocket 05-21,2025-05-21T17:49:07.826Z,2025-05-21T19:56:49.243Z,1,1,0,null,null,0.0,true,196,196
3016,Chrome King Gallywix,Liberation of Undermine,4,Heroic,2025-05-21,hvzV9HgKJYGBNdCq,Reclear -> Sprocket 05-21,2025-05-21T17:49:07.826Z,2025-05-21T19:56:49.243Z,1,1,0,null,null,0.0,true,298,298
3009,Vexie and the Geargrinders,Liberation of Undermine,4,Heroic,2025-05-25,gtxd6K8RckWDHMFj,Heroic Clear 05-25,2025-05-25T18:22:23.557Z,2025-05-25T19:25:56.422Z,1,1,0,null,null,0.0,true,238,238
3011,Rik Reverb,Liberation of Undermine,4,Heroic,2025-05-25,gtxd6K8RckWDHMFj,Heroic Clear 05-25,2025-05-25T18:22:23.557Z,2025-05-25T19:25:56.422Z,3,1,2,7.91,19.2,0.0,true,239,261
