player_name,realm_slug,region,profile_url,season,snapshot_at,score_all,score_dps,score_healer,score_tank,world_rank,region_rank,realm_rank,total_runs,timed_runs,untimed_runs,highest_timed_level,highest_untimed_level,most_common_key_level,most_common_key_count,best_run_dungeon,best_run_short_name,best_run_level,best_run_score,best_run_timed,best_run_completed_at,best_run_url
Morvann,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Morvann,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Murazo,sylvanas,eu,https://raider.io/characters/eu/sylvanas/Murazo,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Murderabilia,ravencrest,eu,https://raider.io/characters/eu/ravencrest/Murderabilia,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Mæggisk,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Mæggisk,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Mægiisk,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Mægiisk,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Mægisk,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Mægisk,current,2026-04-19T22:49:32.697Z,2312.8,2312.8,0.0,0.0,1376026,491943,23358,9,9,0,10,null,10,7,Magisters' Terrace,MT,10,335.0,true,2026-04-19T00:31:52.000Z,https://raider.io/mythic-plus-runs/season-mn-1/14544056-10-magisters-terrace
Mægizk,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Mægizk,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Nailpolish,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Nailpolish,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Nathila,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Nathila,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Neutralized,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Neutralized,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ney,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ney,current,2026-04-19T22:49:32.697Z,552.5,0.0,552.5,0.0,2279958,824158,35012,3,3,0,10,null,10,1,Maisara Caverns,MC,10,322.5,true,2026-03-31T23:08:54.000Z,https://raider.io/mythic-plus-runs/season-mn-1/5125363-10-maisara-caverns
Neyaara,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Neyaara,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Nieves,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Nieves,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Nikaea,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Nikaea,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Nilanelle,silvermoon,eu,https://raider.io/characters/eu/silvermoon/Nilanelle,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Nipnibbler,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Nipnibbler,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Nobinminge,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Nobinminge,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Nodruìd,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Nodruìd,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Noevoker,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Noevoker,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Nogin,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Nogin,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Noncestomper,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Noncestomper,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Norogue,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Norogue,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Noshamàn,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Noshamàn,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Nurribit,argent-dawn,eu,https://raider.io/characters/eu/argent-dawn/Nurribit,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Nylo,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Nylo,current,2026-04-19T22:49:32.697Z,3402.9,3402.9,0.0,1202.3,48250,18936,1382,18,17,1,17,16,10,8,Skyreach,SR,17,441.6,true,2026-04-09T16:49:57.000Z,https://raider.io/mythic-plus-runs/season-mn-1/9621971-17-skyreach
Näe,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Näe,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Oceanblvd,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Oceanblvd,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Olliealkis,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Olliealkis,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Olliegirl,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Olliegirl,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Olliejay,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Olliejay,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Olliejaz,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Olliejaz,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ollieyay,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ollieyay,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Omari,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Omari,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Omegasaga,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Omegasaga,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ovrwtchplyr,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ovrwtchplyr,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Oxhorde,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Oxhorde,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Oyder,kazzak,eu,https://raider.io/characters/eu/kazzak/Oyder,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Paaddyy,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Paaddyy,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pangbruden,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pangbruden,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Paramedics,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Paramedics,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pattern,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pattern,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pearldrake,tarren-mill,eu,https://raider.io/characters/eu/tarren-mill/Pearldrake,current,2026-04-19T22:49:32.697Z,1776.4,1776.4,0.0,0.0,1683158,609484,35621,8,8,0,10,null,10,5,Maisara Caverns,MC,10,328.7,true,2026-04-07T20:40:44.000Z,https://raider.io/mythic-plus-runs/season-mn-1/9241478-10-maisara-caverns
Peearr,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Peearr,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Peeheal,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Peeheal,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Peelune,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Peelune,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Peesham,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Peesham,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Peevoke,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Peevoke,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Petunia,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Petunia,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Phylactery,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Phylactery,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pierreshaman,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pierreshaman,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pints,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pints,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pippsie,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pippsie,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pirateclanz,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pirateclanz,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pissclamps,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pissclamps,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pissfingers,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pissfingers,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pistachios,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pistachios,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pixls,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pixls,current,2026-04-19T22:49:32.697Z,2638.6,2638.6,0.0,0.0,1033287,364533,18554,12,12,0,11,null,10,9,Algeth'ar Academy,AA,11,341.2,true,2026-04-14T23:52:10.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12592252-11-algethar-academy
Piyan,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Piyan,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pledis,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pledis,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pompqmoi,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pompqmoi,current,2026-04-19T22:49:32.697Z,2884.5,2884.5,0.0,0.0,551494,195788,10623,14,14,0,14,null,10,6,Pit of Saron,POS,14,395.2,true,2026-04-06T23:15:47.000Z,https://raider.io/mythic-plus-runs/season-mn-1/8291554-14-pit-of-saron
Portsmouth,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Portsmouth,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Prettylights,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Prettylights,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Prôdí,ravencrest,eu,https://raider.io/characters/eu/ravencrest/Prôdí,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Pubehead,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Pubehead,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Punglean,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Punglean,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Puppzy,ravencrest,eu,https://raider.io/characters/eu/ravencrest/Puppzy,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Qayla,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Qayla,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Radiovisions,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Radiovisions,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ragret,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ragret,current,2026-04-19T22:49:32.697Z,1432.3,1432.3,0.0,0.0,1831183,664222,29469,8,8,0,10,null,4,3,Windrunner Spire,WS,10,333.8,true,2026-04-15T09:04:55.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12695074-10-windrunner-spire
Raidbuff,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Raidbuff,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Raslin,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Raslin,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ravenious,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ravenious,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Razzone,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Razzone,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Razztwo,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Razztwo,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Regretamine,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Regretamine,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Reminiscence,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Reminiscence,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Retball,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Retball,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rickis,argent-dawn,eu,https://raider.io/characters/eu/argent-dawn/Rickis,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rightairpod,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Rightairpod,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ringpiece,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ringpiece,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rivey,defias-brotherhood,eu,https://raider.io/characters/eu/defias-brotherhood/Rivey,current,2026-04-19T22:49:32.697Z,2994.4,339.6,2994.4,643.6,435478,157069,893,13,12,1,13,12,13,5,Pit of Saron,POS,13,388.2,true,2026-04-15T16:44:15.000Z,https://raider.io/mythic-plus-runs/season-mn-1/12849272-13-pit-of-saron
Riyah,defias-brotherhood,eu,https://raider.io/characters/eu/defias-brotherhood/Riyah,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rizzleton,silvermoon,eu,https://raider.io/characters/eu/silvermoon/Rizzleton,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rizzolisa,silvermoon,eu,https://raider.io/characters/eu/silvermoon/Rizzolisa,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Roadruid,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Roadruid,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rollmeagret,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Rollmeagret,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Romix,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Romix,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ronkeklut,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ronkeklut,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Roropriest,kazzak,eu,https://raider.io/characters/eu/kazzak/Roropriest,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rorovoker,kazzak,eu,https://raider.io/characters/eu/kazzak/Rorovoker,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Roux,turalyon,eu,https://raider.io/characters/eu/turalyon/Roux,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rufoh,ravencrest,eu,https://raider.io/characters/eu/ravencrest/Rufoh,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rumie,sylvanas,eu,https://raider.io/characters/eu/sylvanas/Rumie,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rumiedk,sylvanas,eu,https://raider.io/characters/eu/sylvanas/Rumiedk,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rumimae,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Rumimae,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Runecog,argent-dawn,eu,https://raider.io/characters/eu/argent-dawn/Runecog,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Ryhuwu,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Ryhuwu,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rywar,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Rywar,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Rättball,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Rättball,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Samarie,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Samarie,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Sanctifiy,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Sanctifiy,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Sanguina,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Sanguina,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Sarralor,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Sarralor,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Sausage,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Sausage,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Scavell,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Scavell,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Scorpyo,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Scorpyo,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Sebaheoung,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Sebaheoung,current,2026-04-19T22:49:32.697Z,3053.7,3053.7,0.0,0.0,307365,111925,6559,14,14,0,13,null,12,6,Nexus-Point Xenas,NPX,13,387.6,true,2026-04-08T13:59:45.000Z,https://raider.io/mythic-plus-runs/season-mn-1/9007320-13-nexuspoint-xenas
Sebdos,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Sebdos,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Sebisdead,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Sebisdead,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Sebsebblinks,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Sebsebblinks,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Seithy,ravencrest,eu,https://raider.io/characters/eu/ravencrest/Seithy,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Selthiel,ravencrest,eu,https://raider.io/characters/eu/ravencrest/Selthiel,current,2026-04-19T22:49:32.697Z,3351.8,0.0,3351.8,0.0,64986,25435,856,16,13,3,16,17,15,9,Seat of the Triumvirate,SEAT,16,428.8,true,2026-04-18T21:36:39.000Z,https://raider.io/mythic-plus-runs/season-mn-1/14479250-16-seat-of-the-triumvirate
Semataryfan,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Semataryfan,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Serthorn,wildhammer,eu,https://raider.io/characters/eu/wildhammer/Serthorn,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Severussnipe,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Severussnipe,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Shabloke,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Shabloke,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Shaldy,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Shaldy,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
Shamchan,twisting-nether,eu,https://raider.io/characters/eu/twisting-nether/Shamchan,current,2026-04-19T22:49:32.697Z,0.0,0.0,0.0,0.0,0,0,0,0,0,0,null,null,null,0,null,null,null,null,null,null,null
