player_name,realm_slug,region,season,source,dungeon,short_name,mythic_level,score,completed_at,completed_date,clear_time_ms,par_time_ms,num_keystone_upgrades,timed,url,snapshot_at
Typ,ravencrest,eu,current,recent,Seat of the Triumvirate,SEAT,15,414.9,2026-04-16T17:25:16.000Z,2026-04-16,1775231,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/13272696-15-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Typ,ravencrest,eu,current,best,Seat of the Triumvirate,SEAT,16,428.8,2026-04-18T21:36:39.000Z,2026-04-18,1832922,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/14479250-16-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Typ,ravencrest,eu,current,best,Skyreach,SR,15,418.2,2026-04-17T20:18:13.000Z,2026-04-17,1314980,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14080210-15-skyreach,2026-04-19T22:49:32.697Z
Typ,ravencrest,eu,current,best,Windrunner Spire,WS,16,425.8,2026-04-19T11:58:09.000Z,2026-04-19,1940183,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/14944353-16-windrunner-spire,2026-04-19T22:49:32.697Z
Waka,turalyon,eu,current,best,Maisara Caverns,MC,7,261.8,2026-03-26T22:51:22.000Z,2026-03-26,1887087,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/1318500-7-maisara-caverns,2026-04-19T22:49:32.697Z
Wiskers,twisting-nether,eu,current,best,Magisters' Terrace,MT,4,198.8,2026-04-12T13:50:28.000Z,2026-04-12,1291485,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/11189737-4-magisters-terrace,2026-04-19T22:49:32.697Z
Wiskers,twisting-nether,eu,current,best,Maisara Caverns,MC,5,230.0,2026-03-29T22:00:03.000Z,2026-03-29,1097145,1980999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/3900658-5-maisara-caverns,2026-04-19T22:49:32.697Z
Wiskers,twisting-nether,eu,current,recent,Maisara Caverns,MC,5,227.2,2026-04-11T14:35:39.000Z,2026-04-11,1335451,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10678771-5-maisara-caverns,2026-04-19T22:49:32.697Z
Wiskers,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,5,229.7,2026-04-12T15:50:56.000Z,2026-04-12,1095733,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/11283578-5-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Wiskers,twisting-nether,eu,current,recent,Pit of Saron,POS,5,224.2,2026-03-29T22:33:38.000Z,2026-03-29,1360204,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/3905050-5-pit-of-saron,2026-04-19T22:49:32.697Z
Wiskers,twisting-nether,eu,current,best,Pit of Saron,POS,5,224.2,2026-04-11T15:04:49.000Z,2026-04-11,1357717,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10665026-5-pit-of-saron,2026-04-19T22:49:32.697Z
Wiskers,twisting-nether,eu,current,recent,Windrunner Spire,WS,2,170.0,2026-03-29T21:35:20.000Z,2026-03-29,1026863,1980999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/3905055-2-windrunner-spire,2026-04-19T22:49:32.697Z
Wiskers,twisting-nether,eu,current,best,Windrunner Spire,WS,4,200.0,2026-04-11T13:35:45.000Z,2026-04-11,1174980,1980999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/10681925-4-windrunner-spire,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,recent,Algeth'ar Academy,AA,10,335.0,2026-04-03T20:30:33.000Z,2026-04-03,1056387,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/6590874-10-algethar-academy,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,best,Algeth'ar Academy,AA,12,371.0,2026-04-11T12:50:35.000Z,2026-04-11,1511069,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/10996351-12-algethar-academy,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,recent,Magisters' Terrace,MT,10,329.9,2026-04-03T16:49:22.000Z,2026-04-03,1499524,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/6330312-10-magisters-terrace,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,recent,Magisters' Terrace,MT,10,333.4,2026-04-03T17:22:03.000Z,2026-04-03,1309064,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/6350619-10-magisters-terrace,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,recent,Magisters' Terrace,MT,10,321.5,2026-04-08T09:45:15.000Z,2026-04-08,1958999,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8967860-10-magisters-terrace,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,recent,Magisters' Terrace,MT,10,332.7,2026-04-08T11:08:31.000Z,2026-04-08,1351258,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/8945474-10-magisters-terrace,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,best,Magisters' Terrace,MT,13,382.7,2026-04-08T11:57:29.000Z,2026-04-08,1891454,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8956269-13-magisters-terrace,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,recent,Magisters' Terrace,MT,10,334.3,2026-04-11T08:51:22.000Z,2026-04-11,1264881,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10576587-10-magisters-terrace,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,recent,Magisters' Terrace,MT,10,331.7,2026-04-11T12:16:04.000Z,2026-04-11,1401981,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10615419-10-magisters-terrace,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,best,Maisara Caverns,MC,10,333.0,2026-03-31T19:49:30.000Z,2026-03-31,1293325,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/5167836-10-maisara-caverns,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,10,334.2,2026-03-27T11:20:07.000Z,2026-03-27,1120144,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/1817314-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,best,Pit of Saron,POS,10,323.0,2026-03-25T13:20:16.000Z,2026-03-25,1657467,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/781438-10-pit-of-saron,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,10,335.0,2026-03-27T12:33:24.000Z,2026-03-27,1174364,2040999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/1708923-10-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,best,Skyreach,SR,12,374.5,2026-04-11T13:20:46.000Z,2026-04-11,1256563,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10988235-12-skyreach,2026-04-19T22:49:32.697Z
Yearning,twisting-nether,eu,current,best,Windrunner Spire,WS,10,335.0,2026-03-27T10:36:31.000Z,2026-03-27,1189181,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/1817269-10-windrunner-spire,2026-04-19T22:49:32.697Z
Yearningdh,twisting-nether,eu,current,best,Pit of Saron,POS,10,333.2,2026-03-31T19:22:15.000Z,2026-03-31,1168045,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/5167851-10-pit-of-saron,2026-04-19T22:49:32.697Z
Yeroshj,twisting-nether,eu,current,best,Algeth'ar Academy,AA,15,411.4,2026-04-09T16:45:02.000Z,2026-04-09,1734588,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9618575-15-algethar-academy,2026-04-19T22:49:32.697Z
Yeroshj,twisting-nether,eu,current,best,Magisters' Terrace,MT,15,411.7,2026-04-07T14:57:47.000Z,2026-04-07,1950735,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8548679-15-magisters-terrace,2026-04-19T22:49:32.697Z
Yeroshj,twisting-nether,eu,current,recent,Maisara Caverns,MC,13,387.4,2026-04-07T12:42:08.000Z,2026-04-07,1590716,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8548285-13-maisara-caverns,2026-04-19T22:49:32.697Z
Yeroshj,twisting-nether,eu,current,best,Maisara Caverns,MC,15,410.3,2026-04-07T14:06:05.000Z,2026-04-07,1965654,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8548669-15-maisara-caverns,2026-04-19T22:49:32.697Z
Yeroshj,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,15,414.8,2026-04-09T19:20:37.000Z,2026-04-09,1569989,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9752147-15-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Yeroshj,twisting-nether,eu,current,best,Pit of Saron,POS,15,415.5,2026-04-06T11:40:32.000Z,2026-04-06,1538119,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8053960-15-pit-of-saron,2026-04-19T22:49:32.697Z
Yeroshj,twisting-nether,eu,current,recent,Pit of Saron,POS,6,245.0,2026-04-16T09:28:48.000Z,2026-04-16,947200,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/13162315-6-pit-of-saron,2026-04-19T22:49:32.697Z
Yeroshj,twisting-nether,eu,current,recent,Seat of the Triumvirate,SEAT,14,397.6,2026-04-07T13:23:40.000Z,2026-04-07,1901840,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8825924-14-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Yeroshj,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,15,412.9,2026-04-08T11:40:31.000Z,2026-04-08,1884474,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8952720-15-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Yeroshj,twisting-nether,eu,current,best,Skyreach,SR,15,414.8,2026-04-08T10:41:11.000Z,2026-04-08,1464261,1680999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9051035-15-skyreach,2026-04-19T22:49:32.697Z
Yeroshj,twisting-nether,eu,current,best,Windrunner Spire,WS,15,410.9,2026-04-08T22:44:35.000Z,2026-04-08,1934897,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/9318156-15-windrunner-spire,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,best,Algeth'ar Academy,AA,11,335.0,2026-03-28T14:46:32.000Z,2026-03-28,1799850,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/2825239-11-algethar-academy,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,best,Magisters' Terrace,MT,12,373.3,2026-04-07T20:19:29.000Z,2026-04-07,1590983,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/8706299-12-magisters-terrace,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,recent,Magisters' Terrace,MT,11,345.5,2026-04-14T17:26:55.000Z,2026-04-14,1471015,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12497597-11-magisters-terrace,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,recent,Magisters' Terrace,MT,10,333.5,2026-04-14T19:39:18.000Z,2026-04-14,1308183,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12429642-10-magisters-terrace,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,best,Maisara Caverns,MC,10,327.7,2026-04-11T17:36:14.000Z,2026-04-11,1572112,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10719882-10-maisara-caverns,2026-04-19T01:23:47.619Z
Yevie,twisting-nether,eu,current,best,Maisara Caverns,MC,10,331.2,2026-04-18T15:42:44.000Z,2026-04-18,1387431,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/14631876-10-maisara-caverns,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,best,Nexus-Point Xenas,NPX,11,342.3,2026-04-07T18:31:39.000Z,2026-04-07,1448804,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/8674169-11-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,best,Pit of Saron,POS,11,344.5,2026-04-07T19:40:38.000Z,2026-04-07,1346468,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/8664900-11-pit-of-saron,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,best,Seat of the Triumvirate,SEAT,10,335.0,2026-04-10T22:38:30.000Z,2026-04-10,1143585,2040999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/10425824-10-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,recent,Skyreach,SR,11,343.1,2026-04-09T21:22:14.000Z,2026-04-09,1316217,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/9783869-11-skyreach,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,recent,Skyreach,SR,10,330.1,2026-04-10T22:12:42.000Z,2026-04-10,1229868,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10299004-10-skyreach,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,best,Skyreach,SR,11,345.4,2026-04-11T16:57:33.000Z,2026-04-11,1215384,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10702752-11-skyreach,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,best,Windrunner Spire,WS,10,333.1,2026-03-31T21:13:57.000Z,2026-03-31,1290632,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/5167890-10-windrunner-spire,2026-04-19T22:49:32.697Z
Yevie,twisting-nether,eu,current,recent,Windrunner Spire,WS,10,327.1,2026-04-14T20:09:19.000Z,2026-04-14,1603354,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12497719-10-windrunner-spire,2026-04-19T22:49:32.697Z
Zalris,ravencrest,eu,current,best,Algeth'ar Academy,AA,2,170.0,2026-03-31T15:04:48.000Z,2026-03-31,1053399,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/4806537-2-algethar-academy,2026-04-19T22:49:32.697Z
Zalris,ravencrest,eu,current,best,Magisters' Terrace,MT,9,298.8,2026-04-04T21:59:56.000Z,2026-04-04,1562958,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/7199132-9-magisters-terrace,2026-04-19T22:49:32.697Z
Zalris,ravencrest,eu,current,best,Pit of Saron,POS,5,229.9,2026-04-04T22:32:13.000Z,2026-04-04,1087522,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/7199099-5-pit-of-saron,2026-04-19T22:49:32.697Z
Zalris,ravencrest,eu,current,best,Seat of the Triumvirate,SEAT,5,230.0,2026-03-31T15:31:50.000Z,2026-03-31,1117650,2040999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/4804811-5-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,best,Algeth'ar Academy,AA,13,383.6,2026-04-14T21:46:49.000Z,2026-04-14,1629928,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12472338-13-algethar-academy,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,recent,Algeth'ar Academy,AA,8,277.3,2026-04-15T17:00:03.000Z,2026-04-15,1692409,1800999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12871748-8-algethar-academy,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,best,Magisters' Terrace,MT,13,383.5,2026-04-11T16:16:23.000Z,2026-04-11,1849980,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/10692769-13-magisters-terrace,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,recent,Magisters' Terrace,MT,10,332.3,2026-04-16T16:05:35.000Z,2026-04-16,1373930,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/13245831-10-magisters-terrace,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,best,Maisara Caverns,MC,12,367.0,2026-04-14T20:24:49.000Z,2026-04-14,1874669,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12614516-12-maisara-caverns,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,recent,Nexus-Point Xenas,NPX,10,332.7,2026-04-14T18:03:20.000Z,2026-04-14,1191753,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12518473-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,best,Nexus-Point Xenas,NPX,12,372.9,2026-04-14T19:49:19.000Z,2026-04-14,1423348,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12433214-12-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,recent,Nexus-Point Xenas,NPX,10,335.0,2026-04-16T16:34:48.000Z,2026-04-16,989469,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/13509496-10-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,best,Pit of Saron,POS,13,389.0,2026-04-11T14:30:03.000Z,2026-04-11,1369955,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/10647557-13-pit-of-saron,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,best,Seat of the Triumvirate,SEAT,13,385.8,2026-04-14T20:58:45.000Z,2026-04-14,1725881,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/12614524-13-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,best,Skyreach,SR,13,383.6,2026-04-12T20:25:15.000Z,2026-04-12,1518784,1680999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/11425765-13-skyreach,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,best,Windrunner Spire,WS,13,385.4,2026-04-12T19:42:28.000Z,2026-04-12,1695896,1980999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/11331024-13-windrunner-spire,2026-04-19T22:49:32.697Z
Zren,ravencrest,eu,current,recent,Windrunner Spire,WS,10,334.8,2026-04-14T19:07:45.000Z,2026-04-14,1196595,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/12522902-10-windrunner-spire,2026-04-19T22:49:32.697Z
Zrenak,ravencrest,eu,current,best,Algeth'ar Academy,AA,7,273.2,2026-04-03T22:11:41.000Z,2026-04-03,1166659,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/6598920-7-algethar-academy,2026-04-19T22:49:32.697Z
Zrenak,ravencrest,eu,current,recent,Magisters' Terrace,MT,2,169.1,2026-04-03T18:05:08.000Z,2026-04-03,1271865,2040999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/7470687-2-magisters-terrace,2026-04-19T22:49:32.697Z
Zrenak,ravencrest,eu,current,best,Magisters' Terrace,MT,9,297.5,2026-04-03T23:03:37.000Z,2026-04-03,1633412,2040999,1,true,https://raider.io/mythic-plus-runs/season-mn-1/6598916-9-magisters-terrace,2026-04-19T22:49:32.697Z
Zrenak,ravencrest,eu,current,best,Maisara Caverns,MC,5,227.4,2026-04-03T20:33:22.000Z,2026-04-03,1324362,1980999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/6581124-5-maisara-caverns,2026-04-19T22:49:32.697Z
Zrenak,ravencrest,eu,current,best,Nexus-Point Xenas,NPX,2,170.0,2026-04-03T19:44:54.000Z,2026-04-03,1050042,1800999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/6598924-2-nexuspoint-xenas,2026-04-19T22:49:32.697Z
Zrenak,ravencrest,eu,current,best,Pit of Saron,POS,5,228.5,2026-04-03T21:16:46.000Z,2026-04-03,1151081,1800999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/6598907-5-pit-of-saron,2026-04-19T22:49:32.697Z
Zrenak,ravencrest,eu,current,best,Seat of the Triumvirate,SEAT,2,170.0,2026-04-03T20:05:28.000Z,2026-04-03,966835,2040999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/6577968-2-seat-of-the-triumvirate,2026-04-19T22:49:32.697Z
Zrenak,ravencrest,eu,current,recent,Skyreach,SR,2,170.0,2026-04-03T19:18:16.000Z,2026-04-03,889695,1680999,3,true,https://raider.io/mythic-plus-runs/season-mn-1/6612661-2-skyreach,2026-04-19T22:49:32.697Z
Zrenak,ravencrest,eu,current,recent,Skyreach,SR,7,272.3,2026-04-03T21:47:57.000Z,2026-04-03,1130368,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/6598912-7-skyreach,2026-04-19T22:49:32.697Z
Zrenak,ravencrest,eu,current,best,Skyreach,SR,10,332.5,2026-04-04T21:01:53.000Z,2026-04-04,1119491,1680999,2,true,https://raider.io/mythic-plus-runs/season-mn-1/7199118-10-skyreach,2026-04-19T22:49:32.697Z
